codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-23,6.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-23,2.4,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-24,16.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-24,25.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-24,12.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-03-25,10.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-25,14.0,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-03-25,0.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-26,0.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-27,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-28,5.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-29,3.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-30,6.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-03-31,5.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-01,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-02,0.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-03,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-04,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-05,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-06,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-07,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-08,0.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-09,35.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-10,1.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-11,6.9,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-12,0.2,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-13,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-14,10.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-15,0.3,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-16,4.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-17,9.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-18,45.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-19,20.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-20,8.7,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-21,0.1,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-04-21,0.0,mm
0026155170,TESORITO FINCA  - AUT,CALDAS,MANIZALES,2017-04-22,1.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-22,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-23,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-24,1.4,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-25,3.5,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-26,28.6,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-27,0.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-04-27,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-28,0.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-04-28,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-29,0.3,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-04-29,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-04-30,15.3,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-04-30,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-01,7.8,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-01,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-02,20.4,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-02,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-03,2.3,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-03,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-04,4.7,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-04,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-05,8.5,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-05,1.8,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-06,32.5,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-06,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-07,1.4,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-07,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-08,23.8,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-08,0.1,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-09,18.7,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-09,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-10,7.2,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-10,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2017-05-11,0.0,mm
0026155230,EMAS - AUT,CALDAS,MANIZALES,2017-05-11,15.4,mm
0026155502,CENICAFE  - AUT,CALDAS,MANIZALES,2017-05-11,36.4,mm
0026155503,PLANALTO  - AUT,CALDAS,MANIZALES,2017-05-11,31.9,mm
